state,year,total_population,age_mean,age_elderly_pct,age_children_pct,age_toddler_pct,sex_female_pct,race_white_pct,race_black_pct,race_other_pct,urbanicity_index,cvd_death_rate,cvd_incidence_rate,median_household_income,number_efforts,number_efforts_children,number_efforts_elderly,number_efforts_educational_campaign,number_efforts_institutional_procurement,number_efforts_nutrition_standards,number_efforts_product_reformulation,number_efforts_school,number_efforts_cat1,number_efforts_cat5,number_efforts_cat3,number_efforts_children_cat,number_efforts_elderly_cat
DE,2003,818003,36.85773402,0.130872381,0.257354802,0.052288317,0.514425986,0.758553453,0.209072583,0.032373964,,304.3944524,1082.24756,49019,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2004,830803,37.05054989,0.131688258,0.255362583,0.052284356,0.514345759,0.754490535,0.211367797,0.034141668,,301.7083334,1071.459742,48049,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2005,845150,37.2341111,0.132614329,0.253794001,0.051963557,0.514970124,0.749450393,0.214731113,0.035818494,,298.8412968,1064.592237,51235,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2006,859268,37.46795877,0.134798456,0.252058729,0.051627664,0.515282776,0.74488169,0.217799336,0.037318974,,289.6091702,1061.71472,52438,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2007,871749,37.65108535,0.136742342,0.25065816,0.051462061,0.515513066,0.740013467,0.220952361,0.039034172,,283.3258713,1065.14848,54589,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2008,883874,37.86211949,0.139970177,0.248920095,0.05132632,0.515323451,0.735750797,0.223802261,0.040446942,,281.6651667,1073.336282,50702,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2009,891730,38.04005697,0.142140558,0.246816862,0.050490619,0.51562132,0.731841477,0.226273648,0.041884875,,279.9679237,1081.704334,52114,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2010,899647,38.28185611,0.144612276,0.243638894,0.049460511,0.515728947,0.728739161,0.228509627,0.042751212,83.3,279.6464606,1091.02455,55214,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2011,907590,38.51228638,0.147383731,0.240564572,0.049137827,0.515919082,0.725879527,0.230204167,0.043916306,,276.3986781,1098.394835,54660,1,0,0,0,0,0,0,0,1,1,1,0,0
DE,2012,915518,38.76075184,0.153791624,0.237712421,0.04869156,0.515690571,0.72382957,0.231392501,0.044777929,,274.1564306,1107.797243,48972,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2013,924062,39.05415113,0.159636475,0.234061134,0.048028163,0.515993516,0.720794709,0.232570975,0.046634317,,274.356784,1118.30072,54091,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2014,933131,39.34995944,0.165050781,0.231394092,0.04730847,0.515948993,0.718009583,0.234177195,0.047813222,,279.2706904,1128.041074,57522,1,0,0,0,0,0,0,0,1,1,1,0,0
DE,2015,942065,39.62592072,0.170237722,0.229674173,0.046614618,0.515934675,0.714533498,0.236102604,0.049363897,,289.7826159,1140.847395,57756,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2016,949989,39.92537808,0.175904142,0.22811001,0.046328957,0.516313347,0.711728241,0.238064862,0.050206897,,296.2681657,1163.17224,58046,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2017,957942,40.22442382,0.181852346,0.226289274,0.045989214,0.516321447,0.709137923,0.239938326,0.050923751,,305.895008,1189.832519,62318,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2018,966985,40.52153239,0.187848829,0.224508136,0.045483642,0.516477505,0.705979927,0.241946876,0.052073197,,314.8721007,1209.450159,65012,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2019,976668,40.81391527,0.193980964,0.222102086,0.044753181,0.516624892,0.702634877,0.244134138,0.053230985,,325.822425,1223.052222,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2020,986809,41.09740183,0.200235304,0.220184453,0.043667012,0.51688726,0.700204396,0.246207726,0.053587878,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1969,6567950,34.65641517,0.14118454,0.332679908,0.058941222,0.517566668,0.841248335,0.155788336,0.00296333,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1970,6865460,34.94497834,0.14565477,0.325825655,0.058219551,0.517394319,0.843732539,0.152831129,0.003436332,81.7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1971,7162971,35.22392063,0.149753782,0.319322667,0.058043373,0.517236353,0.846010266,0.150076693,0.003913041,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1972,7520382,35.46399265,0.152242133,0.312820811,0.057237385,0.517142214,0.847632341,0.147962963,0.004404696,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1973,7927232,35.67116378,0.153552211,0.306627837,0.055715412,0.517405445,0.849139145,0.145984878,0.004875977,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1974,8317073,35.85814469,0.154684947,0.300538062,0.053694371,0.517649298,0.850568223,0.144093601,0.005338176,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1975,8541584,36.13538238,0.158742453,0.293998397,0.051525455,0.517978281,0.851588534,0.142582921,0.005828544,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1976,8695198,36.51611165,0.162772947,0.285151413,0.049129301,0.51846686,0.852493296,0.141205985,0.006300719,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1977,8888806,36.87740648,0.166792593,0.277042946,0.048093861,0.518822551,0.85333902,0.139877054,0.006783926,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1978,9131410,37.24847017,0.171048502,0.269219869,0.047447437,0.519272051,0.854536156,0.138220494,0.00724335,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1979,9470482,37.51830266,0.17318844,0.262586318,0.04692116,0.519524033,0.855377477,0.136902113,0.00772041,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1980,9841159,37.64851376,0.173208156,0.25731898,0.047587992,0.520117397,0.853474576,0.138120419,0.008405006,84.3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1981,10192814,37.69937634,0.17306575,0.252469632,0.048615427,0.519775893,0.852775691,0.137966414,0.009257895,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1982,10471438,37.82436271,0.174200907,0.247394102,0.049590992,0.519731578,0.8524387,0.137555893,0.010005407,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1983,10749908,37.93359004,0.175397873,0.242436586,0.050386199,0.519151606,0.852285806,0.137058475,0.010655719,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1984,11039982,38.05663252,0.17655065,0.238291783,0.050770463,0.518978926,0.852194505,0.136486545,0.01131895,,,,19785,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1985,11351091,38.13183596,0.177542141,0.236251035,0.051580769,0.518477123,0.851967181,0.136058728,0.011974091,,,,21343,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1986,11667511,38.16262826,0.178620873,0.23571497,0.05222562,0.5177633,0.851596883,0.135781916,0.012621201,,,,22849,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1987,11997293,38.21767794,0.179651193,0.235023601,0.052618036,0.517305862,0.850920453,0.135851146,0.013228401,,,,24489,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1988,12306421,38.23222991,0.180632046,0.23607546,0.053588935,0.517033263,0.849874062,0.136283571,0.013842367,,,,25406,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1989,12637697,38.28378731,0.181950319,0.235812427,0.054116189,0.516353336,0.848943285,0.136580818,0.014475897,,,,26085,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1990,13033307,38.11784346,0.182246916,0.241685322,0.055731136,0.515677564,0.847228489,0.137708411,0.015063099,84.8,428.7316331,1679.664945,26685,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1991,13369798,38.23883734,0.182545765,0.239524786,0.055751179,0.515307486,0.844665492,0.139365157,0.015969351,,420.1834092,1629.09418,27252,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1992,13650553,38.29783262,0.182698166,0.239970937,0.055429549,0.514653509,0.841545833,0.141659169,0.016794997,,417.5079944,1583.143157,27349,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1993,13927185,38.35357224,0.183683566,0.242213987,0.054965594,0.514571897,0.838728214,0.143498561,0.017773226,,422.6166841,1545.439624,28550,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1994,14239444,38.45652871,0.184053605,0.242821208,0.05340672,0.514329703,0.835974986,0.145420917,0.018604097,,423.190773,1515.526577,29294,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1995,14537875,38.55790547,0.183505223,0.243066886,0.051615246,0.514002081,0.833406395,0.147032699,0.019560906,,427.5523277,1500.452052,29745,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1996,14853360,38.68860682,0.183501443,0.242578447,0.050075067,0.513398787,0.831033046,0.148527673,0.020439281,,417.0635109,1495.384559,30641,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1997,15186304,38.78594298,0.182014531,0.242408159,0.04886719,0.512859877,0.828323995,0.150308923,0.021367082,,416.0825594,1497.129792,32455,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1998,15486559,38.88858681,0.180290147,0.242016125,0.047913355,0.512619427,0.82601461,0.15182372,0.022161669,,421.0353642,1501.929631,34909,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1999,15759421,38.95738676,0.17755132,0.241549928,0.047488293,0.512318758,0.823553289,0.153500754,0.022945957,,420.9016188,1502.119091,35831,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2000,16047515,39.04044358,0.175239282,0.24040339,0.046970512,0.512061462,0.821402441,0.1545491,0.024048459,89.3,419.5592252,1497.69357,38856,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2001,16356966,39.08156433,0.173247227,0.239560258,0.047441378,0.511878303,0.818786014,0.156093373,0.025120612,,411.2834006,1483.141712,36421,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2002,16689370,39.1303785,0.171254218,0.238780913,0.047806838,0.511806857,0.816302593,0.157437399,0.026260009,,402.5084429,1464.67535,38024,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2003,17004085,39.20067484,0.169914112,0.237653893,0.048045279,0.511499031,0.813839851,0.158793784,0.027366365,,393.0775211,1444.984342,38972,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2004,17415318,39.25305125,0.168375335,0.236333267,0.048254301,0.511184866,0.811463334,0.15999972,0.028536947,,380.9688418,1424.524236,40535,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2005,17842038,39.29877293,0.167082202,0.235319474,0.047774699,0.511037472,0.808688279,0.161516638,0.029795083,,371.5068915,1410.142587,42990,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2006,18166990,39.31916916,0.16537324,0.234640906,0.047641079,0.510821,0.805540323,0.163442045,0.031017631,,358.2446312,1400.081663,45676,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2007,18367842,39.44797821,0.166223991,0.232985835,0.047442209,0.510598197,0.803087537,0.164909084,0.032003379,,342.665151,1396.525336,45794,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2008,18527305,39.64343163,0.169209931,0.230917988,0.047245511,0.510882668,0.800598738,0.16658629,0.032814972,,335.7630018,1397.409597,44857,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2009,18652644,39.86864484,0.171863839,0.228002529,0.046310754,0.511149465,0.798502936,0.167991626,0.033505438,,328.3499623,1397.414707,45631,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2010,18846143,40.06917718,0.173950076,0.225392962,0.045332512,0.51118587,0.796705087,0.169155036,0.034139877,91.2,324.661698,1397.431131,44066,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2011,19055607,40.2624606,0.176314929,0.22249488,0.044720748,0.510955962,0.794200783,0.170983165,0.034816052,,322.0778032,1392.930744,45105,1,0,0,0,0,0,0,0,1,1,1,0,0
FL,2012,19302016,40.46250055,0.181712522,0.219956351,0.044134768,0.511084904,0.792097934,0.172419244,0.035482822,,321.9033451,1390.103631,46071,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2013,19551678,40.65820765,0.185988947,0.21787378,0.043883088,0.511034245,0.790487497,0.1734267,0.036085803,,322.8448071,1388.058223,48532,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2014,19853880,40.86250023,0.189956925,0.215928927,0.04385712,0.511045045,0.78905151,0.174234054,0.036714436,,326.9091909,1386.486088,46140,1,0,0,0,0,0,0,0,1,1,1,0,0
FL,2015,20219111,41.03829783,0.193566127,0.214611364,0.043743021,0.510945412,0.787938748,0.174696603,0.03736465,,331.6297764,1390.803833,48825,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2016,20627237,41.21520284,0.197086503,0.213356447,0.043708762,0.510983851,0.78689492,0.175002449,0.038102631,,337.5765444,1409.600192,51176,1,0,0,0,0,0,0,0,1,1,1,0,0
FL,2017,20977089,41.40728768,0.20063332,0.211896512,0.043442729,0.511065334,0.785763935,0.175451513,0.038784552,,336.5653291,1436.100407,53681,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2018,21254926,41.6113579,0.204415908,0.21045065,0.042914334,0.511112671,0.784736065,0.175966268,0.039297667,,347.6979603,1457.84786,54644,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2019,21492056,41.86119439,0.209104983,0.208321019,0.042209736,0.511215586,0.783679002,0.176458502,0.039862496,,352.6118562,1480.216693,,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,2020,21733312,42.08424579,0.213409443,0.206570954,0.041360332,0.511340931,0.78294606,0.176695802,0.040358138,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1969,4513265,29.9330786,0.078199485,0.38046226,0.073295054,0.513626166,0.739906033,0.258313438,0.001780529,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1970,4611479,30.05017371,0.079642995,0.376839404,0.072787928,0.514144594,0.739417874,0.258553926,0.0020282,60.3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1971,4709721,30.17678499,0.081028154,0.373282834,0.072903045,0.514641313,0.738945683,0.258731887,0.002322431,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1972,4806621,30.34479086,0.082253209,0.3684216,0.072010046,0.515165435,0.737499378,0.259816199,0.002684422,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1973,4906450,30.51007327,0.083441592,0.363476037,0.070225519,0.515848934,0.737419112,0.259509014,0.003071875,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1974,4994465,30.70423739,0.085324054,0.357383223,0.067562992,0.51592553,0.738110689,0.258420071,0.00346924,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1975,5058099,30.87706192,0.087272906,0.351713361,0.06482989,0.516196302,0.736130906,0.259970001,0.003899093,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1976,5125734,31.0951175,0.088751387,0.344142712,0.062287274,0.51565805,0.734850072,0.260794844,0.004355084,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1977,5211306,31.31790208,0.090559641,0.337229669,0.06139344,0.516000788,0.73314079,0.262071542,0.004787667,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1978,5285688,31.53129148,0.092402541,0.330855321,0.061103493,0.516367784,0.731136609,0.263588203,0.005275188,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1979,5390853,31.72315717,0.093780706,0.324961931,0.060834899,0.516571496,0.728589149,0.265676137,0.005734714,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1980,5484427,31.8702415,0.094843454,0.31926544,0.061570698,0.516676947,0.725266286,0.268396498,0.006337216,62.4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1981,5568420,32.02904271,0.095723203,0.313327299,0.062084397,0.516829549,0.722906139,0.269848718,0.007245143,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1982,5649788,32.19848939,0.096826111,0.307297371,0.062398448,0.516510177,0.721106526,0.270829454,0.008064019,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1983,5728301,32.36087367,0.097732294,0.301719829,0.062183883,0.516243298,0.719912414,0.271238715,0.008848872,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1984,5835018,32.53527358,0.098384444,0.296131563,0.061178217,0.516065417,0.719298895,0.27109188,0.009609225,,,,19984,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1985,5962708,32.63830662,0.098497696,0.292986509,0.060860267,0.515845653,0.718745074,0.270804641,0.010450285,,,,21049,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1986,6084739,32.74571563,0.098678349,0.290229375,0.060536368,0.515473548,0.718657448,0.270125309,0.011217244,,,,24370,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1987,6208502,32.86507792,0.099033229,0.287967693,0.0606143,0.515482962,0.718496668,0.26958226,0.011921072,,,,26714,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1988,6316185,32.93584133,0.099277174,0.287120152,0.061574669,0.515069619,0.717719478,0.269606733,0.01267379,,,,26566,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1989,6411121,33.01731803,0.099952411,0.286215,0.062550527,0.514825098,0.716548635,0.270009098,0.013442267,,,,27542,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1990,6512602,33.12010407,0.100560421,0.283860122,0.06302074,0.514461654,0.715440311,0.270716374,0.013843315,63.2,308.7641861,1089.910844,27561,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1991,6653005,33.26955639,0.100791597,0.281128302,0.062921792,0.514126023,0.712423033,0.27290946,0.014667507,,300.9584737,1059.281063,27212,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1992,6817203,33.37560522,0.100882869,0.280690483,0.062663236,0.513522188,0.709339446,0.274921108,0.015739446,,297.2594306,1030.395613,28797,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1993,6978240,33.46223489,0.100921722,0.281224062,0.06204788,0.513185273,0.705622764,0.277501347,0.016875888,,300.5287335,1005.791522,31663,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1994,7157165,33.59681033,0.100476795,0.279836639,0.060392767,0.51265019,0.701829006,0.280044682,0.018126311,,294.4729221,984.7902396,31467,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1995,7328413,33.70008909,0.100090975,0.280061863,0.059181435,0.512067074,0.698506621,0.28204715,0.019446229,,295.5074063,972.7916253,34099,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1996,7501069,33.79695841,0.099594471,0.279847979,0.058090787,0.511545888,0.694987741,0.28433334,0.020678919,,291.95282,965.0217545,32496,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1997,7685099,33.89573537,0.098950319,0.279078383,0.057416957,0.510766615,0.69148387,0.286612964,0.021903166,,286.7362253,960.2674121,36663,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1998,7863536,33.9479144,0.098037448,0.279351935,0.057391102,0.510012544,0.687811819,0.288928162,0.023260019,,285.0242629,957.2162677,38665,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1999,8045965,33.9701167,0.096797587,0.27955354,0.057871368,0.509078899,0.684020873,0.291279418,0.02469971,,281.3630683,951.4427817,39425,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2000,8227303,34.01447425,0.095832134,0.279278033,0.058076383,0.508092749,0.6800271,0.292936701,0.027036199,71.6,278.4711935,944.7130578,41901,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2001,8377038,34.10256609,0.095501417,0.278854292,0.059195386,0.508074811,0.676664473,0.294637078,0.028698449,,273.2151074,933.2224779,42576,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2002,8508256,34.23535646,0.095480672,0.278619496,0.059898174,0.508674633,0.673158518,0.296479325,0.030362156,,265.5879727,921.1441141,42939,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2003,8622793,34.39510609,0.095984677,0.278702852,0.060326857,0.509690074,0.669920523,0.298220194,0.031859283,,259.8027216,909.3530385,42438,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2004,8769252,34.50772324,0.096095197,0.277655152,0.060469582,0.508997119,0.666120326,0.300520044,0.03335963,,249.2853204,897.1239696,40984,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2005,8925922,34.67632666,0.097307035,0.278033575,0.059725147,0.510340893,0.662273993,0.302758191,0.034967816,,242.4360487,888.9030289,45926,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2006,9155813,34.82180643,0.098928735,0.277264619,0.059453268,0.510124661,0.656902888,0.306463992,0.03663312,,239.1663235,879.8229434,49344,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2007,9349988,34.94815555,0.099998738,0.27744057,0.059728954,0.510970923,0.652618164,0.309297188,0.038084648,,231.9101869,871.738062,48641,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2008,9504843,35.12160033,0.102299217,0.276101352,0.059042427,0.511000971,0.648713082,0.311696679,0.039590238,,229.8482777,866.5401844,46227,1,0,0,0,0,0,0,0,1,1,1,0,0
GA,2009,9620846,35.34646122,0.104632898,0.273440714,0.057584437,0.511156295,0.644868445,0.314214467,0.040917088,,226.8427492,863.8437475,43340,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2010,9712209,35.59802214,0.107186532,0.271209464,0.056139649,0.511815489,0.641575464,0.316199332,0.042225203,75.1,226.425215,867.962924,44117,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2011,9803630,35.83636571,0.109733639,0.26818505,0.054922003,0.511699136,0.638080589,0.318669105,0.043250306,,222.7694002,873.6603466,45973,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2012,9903580,36.07565769,0.114999323,0.265189861,0.05364858,0.511774934,0.635042984,0.320301749,0.044655266,,224.0239502,880.9081841,48121,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2013,9975592,36.32833109,0.119708585,0.262979781,0.052817717,0.512218924,0.631685819,0.32225506,0.046059121,,228.735897,889.0149994,46992,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2014,10071204,36.5630158,0.123961246,0.260815092,0.051995769,0.512575954,0.628285456,0.324480469,0.047234074,,230.7570064,897.0286714,49555,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2015,10183353,36.77535081,0.127823812,0.25905495,0.051498362,0.512887455,0.624773883,0.326599991,0.048626125,,236.3079887,908.7587013,50768,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2016,10308442,36.97899867,0.131389302,0.257244596,0.05102808,0.513214994,0.621031772,0.328582147,0.050386082,,238.840151,927.5341957,53527,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2017,10417031,37.2017812,0.135023501,0.25497649,0.050520249,0.51349324,0.61755264,0.330722353,0.051725007,,240.9763139,951.3324977,57016,1,0,0,0,0,0,0,0,1,1,1,0,0
GA,2018,10519389,37.42998667,0.138895044,0.252638913,0.049872383,0.51369647,0.614393574,0.332759916,0.05284651,,250.8503884,974.0121696,55821,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2019,10628020,37.65877708,0.14294243,0.24964556,0.048830544,0.513956033,0.61120538,0.334779761,0.054014859,,258.9175631,997.8422717,,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2020,10710017,37.88672716,0.147027498,0.246932475,0.047864163,0.514328595,0.608268222,0.33671814,0.055013638,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1969,751103,28.49534351,0.055497049,0.380753372,0.073487924,0.480971318,0.320493994,0.009091962,0.670414044,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1970,776177,28.75945049,0.057316823,0.373846429,0.072541444,0.480614602,0.3212257,0.009834097,0.668940203,83.1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1971,801251,29.0176836,0.059022703,0.367542755,0.072688833,0.480280212,0.320344062,0.01057097,0.669084968,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1972,827610,29.24144343,0.060425804,0.360240935,0.072247798,0.480664806,0.318530467,0.011606916,0.669862616,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1973,850517,29.51051302,0.061956434,0.35252323,0.070912163,0.481026246,0.315880811,0.012482996,0.671636193,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1974,866559,29.82689003,0.064724964,0.344276616,0.068447734,0.481915253,0.312518824,0.013371277,0.674109899,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1975,884406,30.09199056,0.067113973,0.336592018,0.065585263,0.482681031,0.30150293,0.014232151,0.684264919,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1976,902061,30.37314106,0.069362272,0.329309215,0.063541157,0.483932905,0.300445314,0.015010071,0.684544615,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1977,915753,30.65510787,0.072169024,0.32247451,0.063330396,0.485240016,0.297595531,0.01583724,0.686567229,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1978,928804,30.94831202,0.075264534,0.314850065,0.063326601,0.485224009,0.293783188,0.016595536,0.689621276,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1979,950042,31.20213633,0.077736563,0.308702142,0.064255054,0.486365866,0.290216643,0.017411862,0.692371495,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1980,961525,31.41941291,0.079892879,0.302450794,0.06569876,0.487405944,0.288143314,0.018982346,0.69287434,86.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1981,978201,31.65076094,0.082931831,0.299335208,0.067224425,0.488036712,0.284966996,0.019715784,0.69531722,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1982,993775,31.91863651,0.085859475,0.295314332,0.06822168,0.48946995,0.279634726,0.020414078,0.699951196,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1983,1012718,32.14325113,0.088663379,0.291392076,0.069016251,0.489882672,0.273695145,0.021315904,0.704988951,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1984,1027923,32.36481915,0.091948521,0.288375686,0.068972092,0.489034685,0.270507616,0.022106714,0.70738567,,,,28877,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1985,1039689,32.58891553,0.095368904,0.286658799,0.068424308,0.489568515,0.270781936,0.022809706,0.706408359,,,,28961,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1986,1051767,32.9170263,0.099217793,0.281638424,0.066608859,0.488961909,0.272538499,0.023467175,0.703994326,,,,29003,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1987,1067914,33.24732235,0.102875325,0.276626208,0.064565124,0.48934652,0.271841178,0.024014106,0.704144716,,,,35022,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1988,1079830,33.53285517,0.106357482,0.273854218,0.063694285,0.490145671,0.270026763,0.02451034,0.705462897,,,,33024,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1989,1094587,33.79873505,0.109612119,0.270660989,0.062724114,0.490566762,0.273484885,0.024976544,0.701538571,,,,35035,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1990,1113491,34.14825086,0.11214819,0.264239226,0.061881057,0.491109493,0.283432915,0.02500604,0.691561045,89,231.9492877,1078.206012,38921,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1991,1136754,34.26270592,0.113359619,0.266428796,0.063215964,0.491312104,0.289987983,0.026295927,0.68371609,,227.5317745,1065.813416,37246,0,0,0,0,0,0,0,0,0,0,0,0,0
